"","TimeBodyAccelerationMagnitudeMean","TimeBodyAccelerationMagnitudeStandardDeviation","TimeGravityAccelerationMagnitudeMean","TimeGravityAccelerationMagnitudeStandardDeviation","TimeBodyAccelerationJerkMagnitudeMean","TimeBodyAccelerationJerkMagnitudeStandardDeviation","TimeBodyGyroMagnitudeMean","TimeBodyGyroMagnitudeStandardDeviation","TimeBodyGyroJerkMagnitudeMean","TimeBodyGyroJerkMagnitudeStandardDeviation","FrequencyBodyAccelerationMagnitudeMean","FrequencyBodyAccelerationMagnitudeStandardDeviation","FrequencyBodyBodyAccelerationJerkMagnitudeMean","FrequencyBodyBodyAccelerationJerkMagnitudeStandardDeviation","FrequencyBodyBodyGyroMagnitudeMean","FrequencyBodyBodyGyroMagnitudeStandardDeviation","FrequencyBodyBodyGyroJerkMagnitudeMean","FrequencyBodyBodyGyroJerkMagnitudeStandardDeviation","Activity","Subject"
"7189",-0.96321794,-0.92073024,-0.96321794,-0.92073024,-0.95994117,-0.86258017,-0.94151152,-0.88699227,-0.96559315,-0.89189134,-0.89950022,-0.94751263,-0.87089123,-0.85175449,-0.89612022,-0.89981825,-0.89981172,-0.8891677,"STANDING",30
"7190",-0.85468254,-0.7128917,-0.85468254,-0.7128917,-0.86092574,-0.62253479,-0.82342572,-0.58080714,-0.850463,-0.53865998,-0.6750013,-0.78008893,-0.65582491,-0.58477981,-0.57121873,-0.66210475,-0.53597943,-0.57497087,"STANDING",30
"7191",-0.74988101,-0.76475974,-0.74988101,-0.76475974,-0.87351428,-0.63880822,-0.77165689,-0.56997752,-0.85742421,-0.54583636,-0.7145926,-0.8343828,-0.66455866,-0.60933718,-0.5764267,-0.64029791,-0.53853411,-0.5880465,"STANDING",30
"7192",-0.73329626,-0.84945576,-0.73329626,-0.84945576,-0.95770544,-0.94745253,-0.82624999,-0.77259275,-0.95121649,-0.95207989,-0.87666381,-0.85805465,-0.94888128,-0.94424949,-0.87810748,-0.75562235,-0.95319329,-0.95353854,"STANDING",30
"7193",-0.83512534,-0.76883565,-0.83512534,-0.76883565,-0.97290322,-0.96306028,-0.87624398,-0.86967771,-0.96533782,-0.96231995,-0.86616993,-0.76325014,-0.9650667,-0.95884435,-0.9055943,-0.86972348,-0.96564969,-0.96020961,"STANDING",30
"7194",-0.9643638,-0.95139134,-0.9643638,-0.95139134,-0.9891971,-0.9883252,-0.93635986,-0.91844724,-0.98584239,-0.98722409,-0.9698591,-0.94897522,-0.9866085,-0.9898306,-0.9520303,-0.9134172,-0.98746136,-0.98737532,"STANDING",30
"7195",-0.93395583,-0.88418794,-0.93395583,-0.88418794,-0.98187775,-0.97679476,-0.90355439,-0.84233296,-0.97172284,-0.96695701,-0.91626387,-0.88579602,-0.97661768,-0.97555194,-0.86390016,-0.85455522,-0.97488261,-0.96013053,"STANDING",30
"7196",-0.85572451,-0.855188,-0.85572451,-0.855188,-0.96341668,-0.96254982,-0.80272671,-0.72757879,-0.9545311,-0.95752711,-0.89845862,-0.85655225,-0.96406324,-0.95910204,-0.85008104,-0.7087332,-0.96407119,-0.95237392,"STANDING",30
"7197",-0.89100305,-0.83331691,-0.89100305,-0.83331691,-0.96453403,-0.96598307,-0.85668805,-0.70613064,-0.96568839,-0.95882208,-0.88019016,-0.83628257,-0.96767604,-0.96222743,-0.80707189,-0.69783036,-0.96670463,-0.95230515,"STANDING",30
"7198",-0.95213872,-0.95008435,-0.95213872,-0.95008435,-0.97890894,-0.9853691,-0.9489277,-0.94995461,-0.97788047,-0.97835925,-0.9587924,-0.95196157,-0.98436319,-0.98498009,-0.9581577,-0.95277443,-0.97920752,-0.97826324,"STANDING",30
"7199",-0.93207018,-0.90484703,-0.93207018,-0.90484703,-0.94704455,-0.8791069,-0.89334099,-0.83811416,-0.95563966,-0.93181012,-0.89401653,-0.92545001,-0.89463138,-0.86034189,-0.87451286,-0.84247921,-0.93912924,-0.92720727,"STANDING",30
"7200",-0.88005402,-0.87348658,-0.88005402,-0.87348658,-0.91142109,-0.82688332,-0.78736756,-0.75588673,-0.92186488,-0.87021843,-0.8664139,-0.89636364,-0.84790906,-0.80233231,-0.81259071,-0.76169307,-0.87510998,-0.87237589,"STANDING",30
"7201",-0.9491327,-0.94965362,-0.9491327,-0.94965362,-0.99119889,-0.98946881,-0.85845951,-0.90563175,-0.99401276,-0.99554512,-0.95406522,-0.95378084,-0.98920776,-0.98834994,-0.92267702,-0.91031543,-0.99525931,-0.99593125,"SITTING",30
"7202",-0.97884359,-0.97771457,-0.97884359,-0.97771457,-0.99211266,-0.9901062,-0.93115777,-0.93316525,-0.99517469,-0.9957355,-0.98015819,-0.97855419,-0.99112563,-0.98706286,-0.96224512,-0.92832205,-0.99523197,-0.99653112,"SITTING",30
"7203",-0.98747441,-0.98313535,-0.98747441,-0.98313535,-0.99133397,-0.99145817,-0.97744931,-0.96469769,-0.99663736,-0.99668819,-0.98439314,-0.98385852,-0.9909013,-0.99090522,-0.98163399,-0.9612161,-0.99662472,-0.99661977,"SITTING",30
"7204",-0.99460017,-0.99270664,-0.99460017,-0.99270664,-0.99633746,-0.99765805,-0.99162733,-0.99219486,-0.99824343,-0.99813494,-0.9935881,-0.9922314,-0.9972731,-0.99701354,-0.99472445,-0.99158286,-0.99824807,-0.99766737,"SITTING",30
"7205",-0.99393897,-0.99341881,-0.99393897,-0.99341881,-0.99457666,-0.99537258,-0.98918338,-0.98763116,-0.99667359,-0.99631237,-0.99304502,-0.99379815,-0.99517101,-0.99429133,-0.99121188,-0.98713473,-0.99651552,-0.99585029,"SITTING",30
"7206",-0.99355321,-0.9906638,-0.99355321,-0.9906638,-0.99253605,-0.99332213,-0.99182814,-0.98818904,-0.99693334,-0.99691591,-0.9899388,-0.99167942,-0.99156365,-0.99532368,-0.99089692,-0.9881193,-0.9971733,-0.99634975,"SITTING",30
"7207",-0.9964509,-0.99392069,-0.9964509,-0.99392069,-0.9932104,-0.99363882,-0.99682151,-0.9972947,-0.9987483,-0.99947933,-0.99267304,-0.99499743,-0.99221786,-0.99493431,-0.99775684,-0.99722157,-0.99955623,-0.99902472,"SITTING",30
"7208",-0.99751787,-0.99788257,-0.99751787,-0.99788257,-0.99416594,-0.99685112,-0.99807094,-0.99924016,-0.99929005,-0.99961029,-0.99772538,-0.99755876,-0.99662602,-0.99587184,-0.99944367,-0.99906521,-0.99956938,-0.99938292,"SITTING",30
"7209",-0.99938204,-1,-0.99938204,-1,-0.99620359,-0.99854376,-0.99839438,-0.99904429,-0.99970396,-0.99956162,-0.99979458,-0.99954838,-0.99828408,-0.99775432,-0.99945781,-0.99870546,-0.9996717,-0.99904656,"SITTING",30
"7210",-0.9983372,-0.99823601,-0.9983372,-0.99823601,-0.99531865,-0.99566686,-0.99772744,-0.99805277,-0.99899493,-0.99903786,-0.99729572,-0.99867779,-0.99497224,-0.99549796,-0.99857353,-0.99779769,-0.99924032,-0.99836295,"SITTING",30
"7211",-0.99424221,-0.99525798,-0.99424221,-0.99525798,-0.99405766,-0.99461742,-0.99058756,-0.98604623,-0.99600176,-0.99541984,-0.99354917,-0.99668676,-0.99372537,-0.99486151,-0.9900004,-0.9855869,-0.99553012,-0.995174,"SITTING",30
"7212",-0.98844794,-0.98955342,-0.98844794,-0.98955342,-0.99357102,-0.99466578,-0.9797224,-0.97951347,-0.99205374,-0.99403611,-0.99225313,-0.9883936,-0.99373586,-0.99499522,-0.98675131,-0.97831412,-0.99418757,-0.99380218,"SITTING",30
"7213",-0.89715917,-0.82503864,-0.89715917,-0.82503864,-0.97651059,-0.96943063,-0.70998739,-0.78242106,-0.98255284,-0.97834582,-0.87608316,-0.8275816,-0.97244666,-0.96397802,-0.87445055,-0.76926641,-0.98089425,-0.97622955,"SITTING",30
"7214",-0.96832554,-0.96093311,-0.96832554,-0.96093311,-0.98919484,-0.99198989,-0.87739495,-0.86795114,-0.99325529,-0.99274497,-0.96571175,-0.96311212,-0.98997456,-0.99443513,-0.91275883,-0.86411529,-0.99284764,-0.99269462,"SITTING",30
"7215",-0.98663982,-0.98902723,-0.98663982,-0.98902723,-0.99105008,-0.99620937,-0.96045183,-0.94425789,-0.99589732,-0.99746836,-0.99071848,-0.98856924,-0.99473348,-0.99794398,-0.96767989,-0.94041443,-0.99706924,-0.99801346,"SITTING",30
"7216",-0.99164378,-0.99469856,-0.99164378,-0.99469856,-0.99476288,-0.99708176,-0.97958942,-0.98795251,-0.9969408,-0.99781673,-0.99524094,-0.99418597,-0.99733753,-0.99524806,-0.99119342,-0.98760098,-0.99783676,-0.99755886,"SITTING",30
"7217",-0.99282264,-0.99629113,-0.99282264,-0.99629113,-0.99579667,-0.99694463,-0.98133748,-0.99303386,-0.99779806,-0.99880613,-0.99623186,-0.99605074,-0.99640546,-0.99649282,-0.99450898,-0.99294711,-0.99882066,-0.9984972,"SITTING",30
"7218",-0.99422763,-0.99528796,-0.99422763,-0.99528796,-0.9935936,-0.99547894,-0.98615544,-0.9937824,-0.99677404,-0.99793463,-0.99530355,-0.99511145,-0.99469915,-0.99526225,-0.9952681,-0.99356125,-0.99761793,-0.99827991,"SITTING",30
"7219",-0.99326476,-0.98778525,-0.99326476,-0.98778525,-0.99021575,-0.98989689,-0.98840857,-0.99398131,-0.9961182,-0.99622616,-0.98656976,-0.98957188,-0.98882457,-0.99005895,-0.99480961,-0.99419777,-0.99626289,-0.99602669,"SITTING",30
"7220",-0.99116437,-0.986607,-0.99116437,-0.986607,-0.98841737,-0.99029533,-0.99111907,-0.9918521,-0.99657428,-0.996379,-0.98490631,-0.98893479,-0.9887376,-0.99161814,-0.99408216,-0.99147497,-0.99678072,-0.99563863,"SITTING",30
"7221",-0.98326268,-0.98098738,-0.98326268,-0.98098738,-0.9887267,-0.9930309,-0.98446197,-0.97823645,-0.99635403,-0.99726519,-0.98549163,-0.98018409,-0.99153884,-0.99428338,-0.98876595,-0.97578049,-0.99741948,-0.99682969,"SITTING",30
"7222",-0.97863002,-0.98188002,-0.97863002,-0.98188002,-0.98852477,-0.98790902,-0.98201905,-0.97871911,-0.99532787,-0.99239077,-0.98436897,-0.98205048,-0.98763663,-0.986722,-0.984914,-0.97815647,-0.99278394,-0.99195803,"SITTING",30
"7223",-0.96519302,-0.95821098,-0.96519302,-0.95821098,-0.98213217,-0.97833478,-0.97923745,-0.96874456,-0.99190238,-0.99005173,-0.96651681,-0.95904454,-0.9770076,-0.97853103,-0.97822814,-0.96794464,-0.99051169,-0.98969575,"SITTING",30
"7224",-0.9649848,-0.95684914,-0.9649848,-0.95684914,-0.98140797,-0.98053166,-0.97491138,-0.97201828,-0.9908669,-0.99350541,-0.96412356,-0.95839173,-0.97878062,-0.98185174,-0.98183378,-0.9706106,-0.99261398,-0.99507285,"SITTING",30
"7225",-0.97571768,-0.97069148,-0.97571768,-0.97069148,-0.98018613,-0.96800178,-0.980043,-0.97993512,-0.98881443,-0.98105773,-0.97381504,-0.9722518,-0.96847568,-0.96576242,-0.98035586,-0.98294581,-0.98093238,-0.98216972,"SITTING",30
"7226",-0.96335189,-0.95861463,-0.96335189,-0.95861463,-0.97718969,-0.96680696,-0.9690555,-0.96097069,-0.98800783,-0.9799488,-0.96430898,-0.96068206,-0.96706864,-0.96500319,-0.97341288,-0.9598069,-0.98026901,-0.98050909,"SITTING",30
"7227",-0.9750279,-0.9563296,-0.9750279,-0.9563296,-0.98673503,-0.9845018,-0.97246078,-0.96052769,-0.99448406,-0.99181788,-0.96925492,-0.95538267,-0.98487518,-0.98220608,-0.97774147,-0.95736458,-0.99293077,-0.99050948,"SITTING",30
"7228",-0.98901773,-0.9866139,-0.98901773,-0.9866139,-0.99126731,-0.99159829,-0.9856429,-0.98579027,-0.9971552,-0.99763207,-0.98767053,-0.98693356,-0.99035769,-0.99230214,-0.99081934,-0.98479866,-0.99744134,-0.99775514,"SITTING",30
"7229",-0.98966119,-0.98754892,-0.98966119,-0.98754892,-0.99216658,-0.99429676,-0.98995859,-0.98747622,-0.99707732,-0.99784314,-0.98802636,-0.98808722,-0.9930796,-0.99508687,-0.9921782,-0.98640883,-0.99760104,-0.99805595,"SITTING",30
"7230",-0.99313645,-0.99155212,-0.99313645,-0.99155212,-0.99426126,-0.99651141,-0.99187195,-0.99087985,-0.99655743,-0.99628713,-0.99158152,-0.99182769,-0.99602264,-0.99597243,-0.99306542,-0.99069154,-0.99627191,-0.99618297,"SITTING",30
"7231",-0.8310019,-0.79846945,-0.8310019,-0.79846945,-0.88949243,-0.81279528,-0.78534593,-0.75956736,-0.89591407,-0.86888907,-0.7908583,-0.83330471,-0.8041395,-0.82448001,-0.81393821,-0.7661105,-0.86783092,-0.87921905,"LAYING",30
"7232",-0.93651434,-0.83538913,-0.93651434,-0.83538913,-0.93517258,-0.80469077,-0.9258528,-0.87302931,-0.96144748,-0.90404751,-0.81937533,-0.86994555,-0.80816477,-0.79998689,-0.90470475,-0.87472317,-0.90300302,-0.91195471,"LAYING",30
"7233",-0.98826735,-0.98957179,-0.98826735,-0.98957179,-0.99399513,-0.99407802,-0.97380821,-0.98880226,-0.99652416,-0.99645874,-0.99191314,-0.98861606,-0.99366735,-0.99337033,-0.99207922,-0.98829341,-0.99610493,-0.99683395,"LAYING",30
"7234",-0.99173752,-0.99484597,-0.99173752,-0.99484597,-0.99379692,-0.99400685,-0.97585409,-0.98897124,-0.99627874,-0.99715042,-0.99581682,-0.99399534,-0.99356088,-0.99333449,-0.99176156,-0.9887229,-0.99691101,-0.9973865,"LAYING",30
"7235",-0.99307023,-0.99267127,-0.99307023,-0.99267127,-0.99435219,-0.9944857,-0.98200754,-0.98746672,-0.99687128,-0.99789174,-0.9935593,-0.99218862,-0.99446696,-0.99289905,-0.99153101,-0.98673033,-0.99781487,-0.99773889,"LAYING",30
"7236",-0.9947584,-0.99091069,-0.9947584,-0.99091069,-0.99400707,-0.99257784,-0.99152772,-0.99120222,-0.99813832,-0.99866147,-0.99066279,-0.99149758,-0.99120195,-0.99335091,-0.99475955,-0.99017958,-0.99874983,-0.99822285,"LAYING",30
"7237",-0.99700974,-0.99515914,-0.99700974,-0.99515914,-0.99399638,-0.99424244,-0.9957588,-0.99572798,-0.99785878,-0.99815742,-0.99414425,-0.99590366,-0.99322544,-0.99468092,-0.99614563,-0.99596695,-0.99805274,-0.99808374,"LAYING",30
"7238",-0.99856053,-0.99671647,-0.99856053,-0.99671647,-0.99495502,-0.99483973,-0.99744739,-0.9959656,-0.99801236,-0.9983232,-0.99669808,-0.99639281,-0.9954276,-0.99243845,-0.9963165,-0.99621992,-0.99818123,-0.99833227,"LAYING",30
"7239",-0.99605699,-0.99356329,-0.99605699,-0.99356329,-0.99403889,-0.99344611,-0.99584315,-0.99355809,-0.99794944,-0.99758978,-0.99445632,-0.99295111,-0.99317646,-0.99234254,-0.99595283,-0.99280485,-0.9976386,-0.99728169,"LAYING",30
"7240",-0.99253144,-0.99542804,-0.99253144,-0.99542804,-0.99255292,-0.99390383,-0.99179224,-0.98660804,-0.99681586,-0.9961518,-0.99487587,-0.99571645,-0.99333603,-0.99346072,-0.99016247,-0.98628196,-0.99579807,-0.99663521,"LAYING",30
"7241",-0.98356403,-0.97375767,-0.98356403,-0.97375767,-0.97629938,-0.96212548,-0.98447518,-0.96625934,-0.98805221,-0.97367785,-0.9711022,-0.97855105,-0.96629951,-0.95540918,-0.97038301,-0.96895791,-0.97643925,-0.97161896,"LAYING",30
"7242",-0.97762064,-0.97648671,-0.97762064,-0.97648671,-0.97055324,-0.96398221,-0.97993631,-0.96592316,-0.9796447,-0.96715886,-0.97078053,-0.98341749,-0.96412723,-0.96228609,-0.96424584,-0.9731855,-0.9686878,-0.96701371,"LAYING",30
"7243",-0.96387889,-0.93353953,-0.96387889,-0.93353953,-0.9663038,-0.94030423,-0.93147426,-0.80473578,-0.95404989,-0.90504524,-0.9337119,-0.94261769,-0.93838962,-0.94165749,-0.83799496,-0.81602715,-0.90713407,-0.90823704,"LAYING",30
"7244",-0.96599183,-0.93175114,-0.96599183,-0.93175114,-0.96915701,-0.93869948,-0.9347781,-0.80212612,-0.95933184,-0.90441349,-0.93306242,-0.94044439,-0.93875034,-0.93734469,-0.83844085,-0.81206698,-0.90890836,-0.90458752,"LAYING",30
"7245",-0.98165515,-0.97003736,-0.98165515,-0.97003736,-0.98266089,-0.97135563,-0.98207731,-0.95984965,-0.98731809,-0.97480186,-0.97050054,-0.97328282,-0.97337985,-0.96714601,-0.96383966,-0.96372196,-0.97554277,-0.97516223,"LAYING",30
"7246",-0.97144613,-0.96029616,-0.97144613,-0.96029616,-0.96995465,-0.95901856,-0.97055515,-0.95350007,-0.97906541,-0.96491772,-0.95867604,-0.96636768,-0.96020453,-0.95600579,-0.95788958,-0.95820187,-0.96520637,-0.96659643,"LAYING",30
"7247",-0.97776679,-0.96842795,-0.97776679,-0.96842795,-0.9776155,-0.96471312,-0.97994374,-0.96270925,-0.98572632,-0.97096758,-0.96654982,-0.97344723,-0.96801013,-0.95899026,-0.96821886,-0.96509872,-0.97215226,-0.97101299,"LAYING",30
"7248",-0.75403988,-0.74921224,-0.75403988,-0.74921224,-0.885695,-0.82020014,-0.70906675,-0.71483964,-0.90779392,-0.8887972,-0.80382705,-0.7608734,-0.81999525,-0.82028089,-0.80612247,-0.7096464,-0.89881601,-0.88386604,"LAYING",30
"7249",-0.80996196,-0.74221648,-0.80996196,-0.74221648,-0.93131814,-0.84013608,-0.85712112,-0.76147665,-0.9447192,-0.88894798,-0.76449128,-0.7694833,-0.83473943,-0.8466156,-0.81354595,-0.76882681,-0.89344912,-0.89056019,"LAYING",30
"7250",-0.93916021,-0.92080873,-0.93916021,-0.92080873,-0.98907207,-0.98595236,-0.95926962,-0.94568832,-0.99244557,-0.99153417,-0.95720723,-0.91627719,-0.98499756,-0.98599847,-0.95141355,-0.95079995,-0.99223249,-0.9907551,"LAYING",30
"7251",-0.95908104,-0.94222482,-0.95908104,-0.94222482,-0.97444338,-0.95294918,-0.95164363,-0.92692852,-0.97516778,-0.94342001,-0.94557486,-0.94812262,-0.95745383,-0.94592495,-0.94033384,-0.93036137,-0.95360864,-0.93534066,"LAYING",30
"7252",-0.96005689,-0.93964061,-0.96005689,-0.93964061,-0.97209908,-0.95439181,-0.95313786,-0.92459537,-0.97216612,-0.94520567,-0.94337067,-0.94572636,-0.95767527,-0.9487981,-0.93861626,-0.92804288,-0.95378663,-0.93860843,"LAYING",30
"7253",-0.9777932,-0.97771636,-0.9777932,-0.97771636,-0.98373481,-0.98846529,-0.97409937,-0.98037074,-0.98813044,-0.98942243,-0.97636107,-0.98098088,-0.98713802,-0.98925271,-0.9826679,-0.98189545,-0.98875547,-0.99079295,"LAYING",30
"7254",-0.96478733,-0.95826462,-0.96478733,-0.95826462,-0.96862601,-0.9624275,-0.95429082,-0.93717319,-0.97215265,-0.96002087,-0.95990457,-0.96262641,-0.96197382,-0.96164995,-0.94880479,-0.94001016,-0.96496766,-0.95639549,"LAYING",30
"7255",-0.97150573,-0.95446843,-0.97150573,-0.95446843,-0.97682572,-0.95801955,-0.96364538,-0.92869432,-0.97734103,-0.95731521,-0.96243948,-0.95603657,-0.96198427,-0.95136888,-0.94870029,-0.92831715,-0.96597161,-0.95013235,"LAYING",30
"7256",-0.991307,-0.99297115,-0.991307,-0.99297115,-0.99292227,-0.98995606,-0.9898848,-0.98984843,-0.99649433,-0.99726957,-0.99274759,-0.99328708,-0.98830561,-0.99141202,-0.99105929,-0.99050153,-0.99702018,-0.99747432,"LAYING",30
"7257",-0.99159675,-0.9906646,-0.99159675,-0.9906646,-0.99055772,-0.98844745,-0.98892971,-0.99031311,-0.99720017,-0.99709057,-0.98979762,-0.99179663,-0.98753781,-0.98838724,-0.99372276,-0.98949984,-0.99678219,-0.99745319,"LAYING",30
"7258",-0.98809597,-0.98711115,-0.98809597,-0.98711115,-0.99207278,-0.99379191,-0.99068115,-0.99044314,-0.9976879,-0.99779234,-0.98895037,-0.98685651,-0.99330403,-0.99321651,-0.99425793,-0.98939869,-0.99757291,-0.99796867,"LAYING",30
"7259",-0.99149075,-0.98929405,-0.99149075,-0.98929405,-0.99675151,-0.99842655,-0.99309156,-0.99613393,-0.99838301,-0.99904863,-0.99116546,-0.98868006,-0.99864873,-0.99670496,-0.99657021,-0.99628416,-0.99887735,-0.99909952,"LAYING",30
"7260",-0.99689877,-0.9984552,-0.99689877,-0.9984552,-0.99752905,-0.99794998,-0.99355903,-0.99754638,-0.99877379,-0.99917738,-0.99864873,-0.9977479,-0.99796413,-0.9965875,-0.99813671,-0.99732323,-0.99901697,-0.99915399,"LAYING",30
"7261",-0.99609081,-0.99544578,-0.99609081,-0.99544578,-0.99383181,-0.99561991,-0.99342864,-0.99427861,-0.9984008,-0.99891469,-0.99519227,-0.99547492,-0.99536671,-0.99428158,-0.99597036,-0.99383777,-0.99889503,-0.99855022,"LAYING",30
"7262",-0.99428088,-0.99316157,-0.99428088,-0.99316157,-0.99258144,-0.99416018,-0.99361471,-0.99503545,-0.99876561,-0.9993211,-0.99303329,-0.99337143,-0.99312329,-0.99464339,-0.9966161,-0.99453919,-0.99940092,-0.99886168,"LAYING",30
"7263",-0.096016945,-0.20445372,-0.096016945,-0.20445372,-0.27038534,-0.21717281,0.038854247,-0.15391157,-0.449732,-0.5058981,-0.19923195,-0.33085073,-0.19184365,-0.25620629,-0.28360682,-0.21259397,-0.48886065,-0.56524429,"WALKING",30
"7264",-0.087794751,-0.23145133,-0.087794751,-0.23145133,-0.23863546,-0.21150796,0.044208004,-0.1286654,-0.36877762,-0.51599086,-0.19161374,-0.37405297,-0.18710225,-0.24920697,-0.24488824,-0.19979863,-0.49901859,-0.57314235,"WALKING",30
"7265",-0.14175988,-0.22508066,-0.14175988,-0.22508066,-0.27738458,-0.25297199,0.090741204,-0.12971968,-0.36005723,-0.55401043,-0.18879315,-0.36655227,-0.21794817,-0.30538725,-0.23784476,-0.2057455,-0.54018941,-0.60162265,"WALKING",30
"7266",-0.17960822,-0.26256692,-0.17960822,-0.26256692,-0.33938334,-0.33377998,0.097637151,-0.20617499,-0.42455492,-0.56646693,-0.23084132,-0.39530982,-0.33675239,-0.33393084,-0.27210292,-0.29694306,-0.55602852,-0.61168703,"WALKING",30
"7267",-0.20271911,-0.40988456,-0.20271911,-0.40988456,-0.40225428,-0.41917207,0.051527193,-0.31309609,-0.4597568,-0.52348623,-0.42290552,-0.49390842,-0.42540996,-0.41472398,-0.40042425,-0.37178035,-0.51198012,-0.57129613,"WALKING",30
"7268",-0.17860007,-0.36755281,-0.17860007,-0.36755281,-0.37674906,-0.37396864,0.053552208,-0.29627705,-0.44957282,-0.50771953,-0.39440358,-0.45079194,-0.37214066,-0.37988653,-0.38088375,-0.35948568,-0.47938543,-0.5781819,"WALKING",30
"7269",-0.17732336,-0.32817116,-0.17732336,-0.32817116,-0.35892105,-0.34308406,0.015429615,-0.26165667,-0.4617058,-0.55371405,-0.30373617,-0.44644323,-0.32637705,-0.36864603,-0.34439552,-0.33186085,-0.55267297,-0.58556875,"WALKING",30
"7270",-0.1929449,-0.3809781,-0.1929449,-0.3809781,-0.34893361,-0.34997355,0.0073476505,-0.27364451,-0.43922136,-0.53712202,-0.36862439,-0.48385465,-0.33032812,-0.37940184,-0.35351336,-0.34366444,-0.53208467,-0.57542516,"WALKING",30
"7271",-0.20016288,-0.41926844,-0.20016288,-0.41926844,-0.33072004,-0.37115213,0.01806265,-0.23730853,-0.42222444,-0.53968528,-0.39180798,-0.52518218,-0.37383509,-0.37109365,-0.34431593,-0.29613784,-0.53773927,-0.57381879,"WALKING",30
"7272",-0.20660546,-0.3247431,-0.20660546,-0.3247431,-0.33005584,-0.30736544,-0.0026145652,-0.22390415,-0.4481804,-0.55940389,-0.30408578,-0.44121785,-0.33696853,-0.27561659,-0.36662261,-0.26394712,-0.59482241,-0.54641798,"WALKING",30
"7273",-0.18156662,-0.29266477,-0.18156662,-0.29266477,-0.31200052,-0.27243467,0.030465462,-0.26991697,-0.45231501,-0.56655724,-0.26402375,-0.41894828,-0.34167978,-0.19695225,-0.36188922,-0.332633,-0.58943291,-0.56580192,"WALKING",30
"7274",-0.16132222,-0.33334313,-0.16132222,-0.33334313,-0.3237292,-0.33452455,0.011043276,-0.2811407,-0.45500157,-0.55978015,-0.30157671,-0.45522669,-0.37002011,-0.29489571,-0.37627332,-0.3401032,-0.61284408,-0.52747565,"WALKING",30
"7275",-0.13697492,-0.31913158,-0.13697492,-0.31913158,-0.289613,-0.34940869,0.050190304,-0.22448229,-0.44807893,-0.58108322,-0.32204358,-0.42297856,-0.3578614,-0.33961449,-0.37394888,-0.26061967,-0.63633314,-0.54480249,"WALKING",30
"7276",-0.15895971,-0.30799284,-0.15895971,-0.30799284,-0.27629784,-0.30609325,0.068145064,-0.19800729,-0.43398472,-0.56425469,-0.27812865,-0.43260738,-0.2837516,-0.33937019,-0.30646129,-0.26252204,-0.58020546,-0.57398961,"WALKING",30
"7277",-0.19375031,-0.37275056,-0.19375031,-0.37275056,-0.30757911,-0.3162032,0.036654527,-0.20208359,-0.4366774,-0.53098193,-0.31901778,-0.50242139,-0.27262866,-0.37919423,-0.32055535,-0.25971575,-0.55993792,-0.52631316,"WALKING",30
"7278",-0.18155452,-0.34312794,-0.18155452,-0.34312794,-0.27825988,-0.30633009,0.051615401,-0.20752066,-0.41139713,-0.52727874,-0.28504928,-0.48014969,-0.33435954,-0.27520697,-0.28736228,-0.28857648,-0.51844768,-0.57264224,"WALKING",30
"7279",-0.27981791,-0.33097785,-0.27981791,-0.33097785,-0.43934837,-0.47348181,0.018727326,-0.27237999,-0.5026475,-0.55269794,-0.34849835,-0.4249068,-0.47593831,-0.47303829,-0.39501891,-0.31629741,-0.52298891,-0.62514094,"WALKING",30
"7280",-0.21016412,-0.32998095,-0.21016412,-0.32998095,-0.39386728,-0.41622987,0.039766368,-0.25323699,-0.46538833,-0.50583037,-0.3231331,-0.43765799,-0.39781217,-0.44422742,-0.33507275,-0.3253793,-0.48064014,-0.56836208,"WALKING",30
"7281",-0.11780543,-0.31890139,-0.11780543,-0.31890139,-0.34423599,-0.34041001,0.068179752,-0.20304154,-0.4129267,-0.51343121,-0.29715869,-0.43699083,-0.35218247,-0.32744171,-0.27695481,-0.28875852,-0.51515079,-0.539835,"WALKING",30
"7282",-0.075023008,-0.24481853,-0.075023008,-0.24481853,-0.24025233,-0.29234199,0.068432511,-0.23832483,-0.37298374,-0.47410966,-0.16143519,-0.41324171,-0.2799381,-0.3056299,-0.27484817,-0.34423143,-0.44345999,-0.55545,"WALKING",30
"7283",-0.055248827,-0.14608926,-0.055248827,-0.14608926,-0.1857952,-0.14210127,0.10594997,-0.2688366,-0.38338413,-0.42283188,-0.10676088,-0.30171709,-0.12724169,-0.15785786,-0.31449766,-0.36290383,-0.36273035,-0.55852423,"WALKING",30
"7284",-0.05578316,-0.18527429,-0.05578316,-0.18527429,-0.15784918,-0.13522233,0.11049475,-0.18449264,-0.37922515,-0.46137071,-0.08021625,-0.37782366,-0.10896449,-0.17368119,-0.27419164,-0.2631574,-0.42707848,-0.5499438,"WALKING",30
"7285",-0.092572121,-0.30285582,-0.092572121,-0.30285582,-0.16839454,-0.31564914,0.087247088,-0.11112474,-0.37797686,-0.51551575,-0.24323056,-0.44674421,-0.29311949,-0.34619041,-0.21561503,-0.19255154,-0.49485245,-0.57967798,"WALKING",30
